"sigmap" "alphahi" "gammahi" "alpharep" "gammarep" "alphalo" "gammalo" "eqhiS" "eqhiI" "eqloS" "eqloI"
"39" -0.008 1.97637312213687 3.19057278015808 1.31934200116953 0.992753741970932 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"38" -0.0075 1.98275163789811 3.19650151979279 1.31691389963475 0.966768201707448 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"37" -0.007 1.98908656526747 3.20227746407999 1.31453642337201 0.940863889227283 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"36" -0.0065 1.99537972907343 3.20790629689313 1.31220829666136 0.915036041159056 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"35" -0.006 2.00163284541766 3.2133933583535 1.3099273788521 0.889277468205054 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"34" -0.0055 2.00784753054374 3.21874367296112 1.30769183817033 0.863581901697871 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"33" -0.005 2.01402530880066 3.22396197489637 1.30550121234506 0.837946913692518 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"32" -0.0045 2.02016761979383 3.22905273067605 1.30335308024088 0.812364636755218 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"31" -0.004 2.02627582485693 3.23402015968384 1.30124659218556 0.786831595315061 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"30" -0.0035 2.03235121289021 3.23886825269275 1.29918080166716 0.761344051052659 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"29" -0.003 2.03839500565626 3.24360078862227 1.29715382896439 0.73589573215577 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"28" -0.0025 2.04440836259672 3.24822134982233 1.29516480707914 0.710483162482351 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"27" -0.002 2.05039238519094 3.25273333587564 1.29321265850736 0.685102304331327 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"26" -0.0015 2.05634812096284 3.25713997626699 1.29129649475294 0.659749640687713 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"25" -0.001 2.0622765671189 3.26144434192296 1.28941509729879 0.634420792556176 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"24" -5e-04 2.06817867387956 3.265649355739 1.28756800139054 0.609113390790416 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"23" 0 2.07405534753754 3.26975780225469 1.28575399692329 0.583823110325981 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"22" 0.000499999999999999 2.07990745327447 3.27377233657482 1.2839716781843 0.558545149813426 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"21" 0.000999999999999999 2.08573581772528 3.27769549246381 1.28222202624716 0.533280904300556 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"20" 0.0015 2.09154123136395 3.28152968989077 1.28050297797571 0.508023882892857 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"19" 0.002 2.09732445069484 3.28527724195443 1.27881378590344 0.482771032521733 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"18" 0.0025 2.1030862002802 3.28894036128708 1.27715413808866 0.457520408163077 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"17" 0.003 2.10882717460562 3.29252116594969 1.27552317884989 0.432268690431136 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"16" 0.0035 2.11454803981948 3.29602168491887 1.27392029622663 0.407013186923001 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"15" 0.004 2.1202494353437 3.29944386316989 1.27234497173106 0.381751440956358 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"14" 0.0045 2.1259319753595 3.30278956636745 1.27079661833287 0.356480830142749 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"13" 0.005 2.13159625020244 3.30606058526673 1.26927459958157 0.331198620737738 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"12" 0.0055 2.13724282765265 3.30925863978174 1.26777819781102 0.305901902324602 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"11" 0.006 2.14287225413576 3.31238538276769 1.26630792015096 0.28059067455269 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"10" 0.0065 2.14848505585073 3.31544240358264 1.26486224372914 0.255260105682306 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"9" 0.007 2.15408173981169 3.31843123136313 1.26344091961686 0.229908412184735 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"8" 0.0075 2.1596627948324 3.32135333812731 1.26204356905833 0.204533497459415 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"7" 0.008 2.16522869244392 3.32421014166313 1.26066968980261 0.179132983010151 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"6" 0.0085 2.17077988774721 3.32700300821835 1.25931926838597 0.153705593670963 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"5" 0.009 2.17631682022601 3.32973325505526 1.25799166439406 0.128248629202531 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"4" 0.0095 2.18183991449076 3.33240215278573 1.25668629133122 0.10275952981925 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"3" 0.01 2.18734958100165 3.33501092765349 1.25540292099628 0.0772365375338969 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"2" 0.0105 2.19284621672256 3.33756076358657 1.25414119564005 0.0516776039448594 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"1" 0.011 2.19833003661288 3.34005282170836 1.25290092548455 0.0260810683343 1.24526288806921 0 0.951263274319994 0.435193159133448 0.404830814498638 1.38838115788454
"98" 0.012 2.20926171839203 3.344867883051 NA NA NA NA 0.952079015907643 0.432149395076826 NA NA
"99" 0.013 2.22014695791891 3.34946457467813 NA NA NA NA 0.952870012318078 0.429165716615453 NA NA
"100" 0.014 2.23098858906768 3.35385075176374 NA NA NA NA 0.953637363961651 0.426239700597671 NA NA
"101" 0.015 2.24178912067821 3.35803379581098 NA NA NA NA 0.954382101854642 0.423369116819719 NA NA
"102" 0.016 2.25255091775239 3.36202063768635 NA NA NA NA 0.955105192678537 0.420551868931445 NA NA
"103" 0.017 2.26327621315675 3.36581779433525 NA NA NA NA 0.955807544111292 0.417785983576164 NA NA
"104" 0.018 2.27396711808527 3.36943140154148 NA NA NA NA 0.956490009578878 0.415069600647168 NA NA
"105" 0.019 2.28462563153966 3.37286724361565 NA NA NA NA 0.957153392557839 0.412400964496803 NA NA
"106" 0.02 2.2952536488519 3.37613078006671 NA NA NA NA 0.957798450436372 0.409778416009726 NA NA
"107" 0.021 2.305852969429 3.37922716985006 NA NA NA NA 0.958425898021551 0.407200385421965 NA NA
"108" 0.022 2.3164253037542 3.38216129319906 NA NA NA NA 0.959036410693684 0.404665385815262 NA NA
"109" 0.023 2.32697227977274 3.38493777160721 NA NA NA NA 0.959630627290927 0.402172007199664 NA NA
"110" 0.024 2.33749544869803 3.38756098594672 NA NA NA NA 0.960209152722239 0.399718911128372 NA NA
"111" 0.025 2.34799629030188 3.39003509297774 NA NA NA NA 0.960772560345801 0.397304825787152 NA NA
"112" 0.026 2.35847621775451 3.39236404040984 NA NA NA NA 0.961321394136892 0.394928541505727 NA NA
"113" 0.027 2.36893658209039 3.39455158085108 NA NA NA NA 0.961856170694207 0.392588906640782 NA NA
"114" 0.028 2.37937867624604 3.39660128436349 NA NA NA NA 0.962377381043088 0.39028482381456 NA NA
"115" 0.029 2.38980373880701 3.3985165501195 NA NA NA NA 0.962885492308656 0.388015246451297 NA NA
"116" 0.03 2.4002129574629 3.40030061714192 NA NA NA NA 0.963380949256086 0.385779175589721 NA NA
"117" 0.031 2.41060747216501 3.40195657412587 NA NA NA NA 0.963864175697366 0.383575656952436 NA NA
"118" 0.032 2.42098837806422 3.40348736854997 NA NA NA NA 0.964335575795522 0.38140377823691 NA NA
"119" 0.033 2.43135672820161 3.40489581502618 NA NA NA NA 0.964795535258243 0.379262666618017 NA NA
"120" 0.034 2.44171353603564 3.40618460313012 NA NA NA NA 0.965244422456938 0.37715148642963 NA NA
"121" 0.035 2.45205977774919 3.40735630455558 NA NA NA NA 0.96568258944755 0.375069437024519 NA NA
"122" 0.036 2.4623963944031 3.40841337976802 NA NA NA NA 0.966110372919319 0.373015750786624 NA NA
"123" 0.037 2.47272429394537 3.40935818422999 NA NA NA NA 0.96652809508181 0.370989691283477 NA NA
"124" 0.038 2.48304435306347 3.41019297410751 NA NA NA NA 0.966936064476957 0.368990551551899 NA NA
"125" 0.039 2.4933574189312 3.41091991166867 NA NA NA NA 0.96733457674706 0.36701765249793 NA NA
"126" 0.04 2.50366431081712 3.41154107026544 NA NA NA NA 0.967723915342389 0.365070341409908 NA NA
"127" 0.041 2.51396582159274 3.412058438932 NA NA NA NA 0.968104352173995 0.363147990570143 NA NA
"128" 0.042 2.52426271914962 3.41247392679614 NA NA NA NA 0.968476148239488 0.361249995956844 NA NA
"129" 0.043 2.53455574771166 3.41278936707164 NA NA NA NA 0.968839554188705 0.3593757760335 NA NA
"130" 0.044 2.5448456290759 3.41300652089021 NA NA NA NA 0.969194810866388 0.357524770613743 NA NA
"131" 0.045 2.55513306376105 3.41312708082794 NA NA NA NA 0.969542149810848 0.355696439800971 NA NA
"132" 0.046 2.5654187321129 3.41315267429663 NA NA NA NA 0.96988179373382 0.353890262989243 NA NA
"133" 0.047 2.57570329529399 3.41308486652683 NA NA NA NA 0.970213956941108 0.352105737934761 NA NA
"134" 0.048 2.58598739627876 3.41292516367927 NA NA NA NA 0.970538845772516 0.350342379871995 NA NA
"135" 0.049 2.59627166071927 3.41267501542304 NA NA NA NA 0.970856658964572 0.348599720695847 NA NA
"136" 0.05 2.60655669781858 3.41233581762884 NA NA NA NA 0.971167588030631 0.346877308181788 NA NA
"137" 0.051 2.61684310112286 3.41190891477414 NA NA NA NA 0.971471817599313 0.345174705257301 NA NA
"138" 0.052 2.62713144927638 3.41139560225193 NA NA NA NA 0.971769525739292 0.343491489314045 NA NA
"139" 0.053 2.63742230672856 3.41079712847864 NA NA NA NA 0.972060884255613 0.341827251560322 NA NA
"140" 0.054 2.64771622442147 3.41011469699591 NA NA NA NA 0.972346058985343 0.340181596406792 NA NA
"141" 0.055 2.65801374040779 3.40934946835772 NA NA NA NA 0.972625210061949 0.338554140891744 NA NA
"142" 0.056 2.66831538046217 3.408502561933 NA NA NA NA 0.972898492168584 0.336944514133711 NA NA
"143" 0.057 2.6786216586515 3.40757505767217 NA NA NA NA 0.973166054785674 0.335352356815189 NA NA
"144" 0.058 2.68893307787588 3.40656799768722 NA NA NA NA 0.973428042412472 0.333777320694201 NA NA
"145" 0.059 2.69925013037286 3.40548238777713 NA NA NA NA 0.973684594780409 0.33221906814313 NA NA
"146" 0.06 2.70957329820942 3.4043191989224 NA NA NA NA 0.973935847062401 0.330677271709631 NA NA
"147" 0.061 2.71990305374675 3.40307936863653 NA NA NA NA 0.974181930062096 0.329151613700903 NA NA
"148" 0.062 2.73023986006857 3.40176380228609 NA NA NA NA 0.974422970398 0.327641785791249 NA NA
"149" 0.063 2.7405841714075 3.40037337429325 NA NA NA NA 0.974659090672002 0.326147488646817 NA NA
"150" 0.064 2.75093643353401 3.39890892934946 NA NA NA NA 0.974890409638476 0.324668431571601 NA NA
"151" 0.065 2.76129708414169 3.39737128352284 NA NA NA NA 0.975117042359225 0.323204332168938 NA NA
"152" 0.066 2.77166655319921 3.39576122529418 NA NA NA NA 0.975339100347813 0.321754916021881 NA NA
"153" 0.067 2.78204526330458 3.39407951659502 NA NA NA NA 0.97555669171478 0.320319916386408 NA NA
"154" 0.068 2.79243362999501 3.39232689373296 NA NA NA NA 0.975769921296042 0.318899073903446 NA NA
"155" 0.069 2.80283206208153 3.39050406834348 NA NA NA NA 0.975978890786429 0.317492136319143 NA NA
"156" 0.07 2.8132409619247 3.38861172821806 NA NA NA NA 0.97618369885427 0.316098858224518 NA NA
"157" 0.071 2.82366072573956 3.38665053814372 NA NA NA NA 0.976384441259214 0.314719000801545 NA NA
"158" 0.072 2.83409174386072 3.3846211407076 NA NA NA NA 0.976581210963951 0.313352331584607 NA NA
"159" 0.073 2.84453440099563 3.38252415699717 NA NA NA NA 0.976774098231617 0.311998624232985 NA NA
"160" 0.074 2.85498907648734 3.3803601873762 NA NA NA NA 0.976963190734238 0.310657658310851 NA NA
"161" 0.075 2.86545614454712 3.37812981213004 NA NA NA NA 0.977148573642478 0.309329219079815 NA NA
"162" 0.076 2.87593597449037 3.37583359211147 NA NA NA NA 0.977330329715955 0.308013097298984 NA NA
"163" 0.077 2.88642893095097 3.3734720693905 NA NA NA NA 0.977508539393387 0.306709089035332 NA NA
"164" 0.078 2.89693537409238 3.37104576781467 NA NA NA NA 0.977683280870826 0.305416995481714 NA NA
"165" 0.079 2.90745565981926 3.36855519359983 NA NA NA NA 0.977854630184324 0.304136622781622 NA NA
"166" 0.08 2.91799013996131 3.36600083585518 NA NA NA NA 0.978022661282692 0.302867781863892 NA NA
"167" 0.081 2.92853916247451 3.36338316711706 NA NA NA NA 0.978187446102565 0.301610288281407 NA NA
"168" 0.082 2.93910307160984 3.36070264382235 NA NA NA NA 0.97834905463401 0.300363962059675 NA NA
"169" 0.083 2.94968220809729 3.35795970678635 NA NA NA NA 0.978507554987765 0.299128627549067 NA NA
"170" 0.084 2.96027690930316 3.3551547816728 NA NA NA NA 0.978663013460331 0.297904113285543 NA NA
"171" 0.085 2.97088750940649 3.35228827943265 NA NA NA NA 0.978815494596049 0.296690251854186 NA NA
"172" 0.086 2.98151433953773 3.34936059665001 NA NA NA NA 0.978965061235114 0.295486879762032 NA NA
"173" 0.087 2.99215772794548 3.34637211604727 NA NA NA NA 0.979111774584498 0.294293837312004 NA NA
"174" 0.088 3.0028180001316 3.34332320676418 NA NA NA NA 0.979255694257267 0.293110968485115 NA NA
"175" 0.089 3.01349547899767 3.34021422478333 NA NA NA NA 0.979396878332239 0.291938120825322 NA NA
"176" 0.09 3.02419048497718 3.33704551327699 NA NA NA NA 0.979535383402592 0.290775145330036 NA NA
"177" 0.091 3.03490333617389 3.33381740288879 NA NA NA NA 0.979671264616324 0.289621896343809 NA NA
"178" 0.092 3.04563434847212 3.33053021211891 NA NA NA NA 0.979804575729192 0.288478231458539 NA NA
"179" 0.093 3.05638383568593 3.32718424760545 NA NA NA NA 0.979935369146069 0.287344011413044 NA NA
"180" 0.094 3.06715210965845 3.32377980437915 NA NA NA NA 0.980063695956292 0.286219100001336 NA NA
"181" 0.095 3.07793948038757 3.32031716623295 NA NA NA NA 0.980189605985841 0.285103363981055 NA NA
"182" 0.096 3.08874625613725 3.31679660591853 NA NA NA NA 0.980313147825926 0.283996672986654 NA NA
"183" 0.097 3.09957274354035 3.31321838542241 NA NA NA NA 0.98043436887184 0.282898899446231 NA NA
"184" 0.098 3.1104192477226 3.3095827562291 NA NA NA NA 0.980553315361408 0.281809918498969 NA NA
"185" 0.099 3.12128607238142 3.30588995956917 NA NA NA NA 0.980670032409083 0.280729607919834 NA NA
"186" 0.1 3.13217351990762 3.30214022661716 NA NA NA NA 0.980784564035933 0.27965784804249 NA NA
"187" 0.101 3.14308189147412 3.29833377873097 NA NA NA NA 0.980896953203434 0.278594521687937 NA NA
"188" 0.102 3.15401148713841 3.29447082764857 NA NA NA NA 0.981007241842509 0.277539514094136 NA NA
"189" 0.103 3.16496260591875 3.29055157573621 NA NA NA NA 0.981115470888031 0.276492712850351 NA NA
"190" 0.104 3.17593554590891 3.28657621610799 NA NA NA NA 0.981221680298656 0.275454007830041 NA NA
"191" 0.105 3.18693060435181 3.28254493287323 NA NA NA NA 0.981325909091313 0.274423291129633 NA NA
"192" 0.106 3.19794807773478 3.27845790130075 NA NA NA NA 0.98142819536609 0.273400457007271 NA NA
"193" 0.107 3.20898826185922 3.27431528796284 NA NA NA NA 0.981528576327097 0.272385401825881 NA NA
"194" 0.108 3.22005145194481 3.27011725094144 NA NA NA NA 0.981627088313632 0.271378023994746 NA NA
"195" 0.109 3.23113794270231 3.26586393994945 NA NA NA NA 0.981723766818487 0.270378223915873 NA NA
"196" 0.11 3.24224802839878 3.26155549651036 NA NA NA NA 0.981818646513563 0.269385903932601 NA NA
"197" 0.111 3.25338200296647 3.25719205408842 NA NA NA NA 0.981911761271686 0.268400968275932 NA NA
"198" 0.112 3.26454016005133 3.25277373821844 NA NA NA NA 0.982003144184919 0.267423323017874 NA NA
"199" 0.113 3.2757227931072 3.24830066666836 NA NA NA NA 0.982092827589971 0.266452876022117 NA NA
"200" 0.114 3.2869301954524 3.24377294952945 NA NA NA NA 0.982180843081994 0.265489536899564 NA NA
"201" 0.115 3.29816266036136 3.23919068937955 NA NA NA NA 0.982267221540144 0.264533216962081 NA NA
"202" 0.116 3.30942048112215 3.23455398136677 NA NA NA NA 0.982351993140767 0.263583829180648 NA NA
"203" 0.117 3.32070395112416 3.22986291333275 NA NA NA NA 0.982435187377725 0.26264128814215 NA NA
"204" 0.118 3.33201336389755 3.22511756591969 NA NA NA NA 0.982516833077695 0.261705510011502 NA NA
"205" 0.119 3.34334901321722 3.2203180126768 NA NA NA NA 0.98259695841949 0.260776412489528 NA NA
